,id,text_en,date
4565,1246466013811572737,  In times of lockdown is the 'get a Zoom'!,20200404
4566,1246461754567204864,"Bit cleaned up [ FLEXED BICEPS] [ OK HAND SIGN]

#corona #selfcare #beyoutifulnails #antwerpen #berchem #smellies #yodeyma #bellapierre a Be'you'tiful Nails webshop and trainings ",20200404
4567,1246461286680059908,"                 They turn around in their graves now that their exhibition is plagued by #Covid_19
#gebroedersVanEyck",20200404
4568,1246460680108232705,I think da belgie is the only country to make series and songs about corona,20200404
4569,1246456507341946880,"Didn't talk to those guys from the gazet again. Adultery in times of corona (part 1): Catherine (45) can no longer without her lover: ""The last time we saw each other we had sex everywhere""

",20200404
4570,1246455920994832384,"In times of Corona ...Lots of nice mails in my mailbox [ SMILING FACE WITH WINDOWS] But this message hits the nail on the head: Men3 is really irreplaceable !!!  #Staysafe with #Men3 #CosMENtis #4voobenelux   Still a little bit patience, you ... ",20200404
4571,1246454184834224131,[ REGIONAL INDICATOR SYMBOL LETTER E] [ REGIONAL INDICATOR SYMBOL S] Spain renews lockdown tem 25 April [ REGIONAL INDICATOR SYMBOL LETTER E] [ REGIONAL INDICATOR SYMBOL LETTER S] #Espana #Spain #coronavirus #BREAKING #COVID2019 #COVID19 #QuedateEnTuCasa #quedatencasa  ,20200404
4572,1246451277070041088," CT scan screening for covid can be called needless ""superfluous"". Here, too, we've already found suspicious coin. ""Coated findings"" before. Moreover, covid seems to be more concerned with underlying suffering ... perhaps not so ""coincidentally"" ...?",20200404
4573,1246448961696694273,"     In my opinion, this is particularly true of the fact that our #verzorgingssysteem is doing more than other countries to try to keep vulnerable people, such as incurable diseases, at the end of their lives, as long as possible. They now fall more easily prey to #Covid_19 [ THINKING FACE]",20200404
4574,1246448163386527746,"Bake waffles for the most precious girls!
#family #girls #waffles #baking #saturday #weekendmood #weekend #corona #tomorrowland #oneworldradio #chef #wannebe  Balen, Antwerp, Belgium ",20200404
4575,1246444362470473729," 
#cafeqaurantaine 
#rpsdoorgaan
#maakmeedevideo
Ideal for the lockdown at home with the kids!
B-safe ya'll [ RAISED FIST] [ EMOJI MODIFIER FITZPATRICK TYPE-4] ",20200404
4576,1246444019829411840,"
 
Ideal for the lockdown with the kids!
B-safe [ RAISED FIST] [ EMOJI MODIFIER FITZPATRICK TYPE-4] ",20200404
4577,1246442613281968131,Pieter-Jan De Smet &amp; Geoffrey Burton 1997 #scansfromthearchive #lockdown beuzak geoffreyburtongeoffreyburton #beuzak #pjds #analogphotography #kodaktmax400 #portraitphotography #alexvanhee #alexvanheephotography  ,20200404
4578,1246441459471048704,"  Not so much for yourself, but getting that virus under control.
When Spanish supporters were sitting in an Italian stadium, they suddenly took the virus to Spain. And see what happens.
How hard is it to understand that that virus is mega infective?",20200404
4579,1246439974670655488,"After this lockdown, the tattoos and piercings will be put. I am not responsible for my actions at this point",20200404
4580,1246438804497588232,"  It ' s the longer the clearer that you get infected once and without incubation, too, even though it is contagious. And people of our age don't usually show any symptoms. That's why they're setting up areas where there's a fireplace in lockdown.",20200404
4581,1246438439236575232,"  If you were to live in a corona hotbed, the chances are that the virus is already in you even without symptoms and then the chance is also great that you are making a new fireplace on the coast.
That ' s why you should stay in your kot",20200404
4582,1246431159317397505,I ' m worried because now a lot of people like to want a dog. Keep in mind that after the lockdown the dog also needs attention &amp; care .. [ PAW PRINTS],20200404
4583,1246431029713403905,Social distance for an ice cream ,20200404
4584,1246427437132591105,"I have just spent 50 minutes in the middle of a half-hour and spent 12 minutes trying to buy a iced coffee on the south during the #lockdown . 
I'm 100% a 28-year-old Antwerpenner. ",20200404
4585,1246425898703892488,"With thanks for the orders [ HEAVY BLACK HEART] [?] [ HEAVY BLACK HEART] [?] [ HEAVY BLACK HEART] [?]

#corona #selfcare #beyoutifulnails #antwerpen #berchem #smellies a Be'you'tiful Nails webshop and trainings ",20200404
4586,1246424000596672514,"    has really got a point, but the slome left #msm kicks in full at #China. This whole #Corona misery came idd from China and that is unmistakable. In doing so, China ovef is all standing permanently #eenvandaag",20200404
4587,1246422801613049859,"Fb has become my 2the twitter account, this corona should get away fast [] CRYING FACE] [ CRYING FACE]",20200404
4588,1246421964320837635,"Normal was and my last week as after 24 years at the pros before I retire. This is nothing compared to all the people who are fighting now, therefore, against my heart for you ",20200404
4589,1246420836191436800,"Inadmissible.
Bus driver fears for corona after collision with aggressive passenger: 'He came up with his son at me and spewed right into my face' via ",20200404
4590,1246412214124318723,"The Day After ...
Corona invoice: budget deficit of 33 billion euros &gt; &gt; Who ' s going to pay that? Next generation is going to pay for that!
",20200404
4591,1246408155548000256,"I miss you mini [ CRYING FACE] [ FACE THROWING A KISS] #iddergem #minicool #imissyou #loveyou #quarantine #corona #hopetoseeyousoon  Iddergem, East Flanders, Belgium ",20200404
4592,1246407238480269313,"   All unadjusted associations. If you put a lot of variables in addition to COVID, you're always going to find some connections. But a certain comorbidity between bmi/SES, heart disease and respiratory health seems plausible to me.",20200404
4593,1246406544226496512,"Just a minute, and we will be able to decide on the basis of data that a total lockdown was not so crazy, and all half measures will take their toll. Whether you eat rice, wear masks, or have terrasties. 

",20200404
4594,1246406227896107009,We would almost forget with the #corona that reigns across the world that it is almost Easter [ FRONT-FACING BABY CHICK] [ CHICKEN] [ HATCHING CHICK]. Still bring a bit of the atmosphere [ BOUQUET] now we need to stay in our KOT. Keep it all safe and think of ... ,20200404
4595,1246405653448601602,Can also continue when #corona is over: the live online sports lesson of juf Audrey [ HEAVY BLACK HEART] [?] [ THUMBS UP SIGN] [ EMOJI MODIFIER FITZPATRICK TYPE-3] #quarantainment #quarantytime #blijfinuwkot #jasmijn[ BLOSSOM] Kessel-Lo ,20200404
4596,1246402891503546368,The journal is just about corona and the fines. !!!  And snitch.!???,20200404
4597,1246402249649262592, And then my social distance still,20200404
4598,1246401268698042368,"  This virus is a happier one. Perhaps with covid-20, covid-21, etc. in the comee years.",20200404
4599,1246401126443950080,"Together we support our Flemish economy during corona: the initiative #horecacomeback puts horecaentrepreneurs at heart under the belt. From Friday 3 April anyone who wants to purchase a voucher can support an entrepreneur via 

Do! [ PERSON RAISING BOTH HANDS IN CELEBRATION] [ FLEXED BICEPS]
",20200404
4600,1246400543234437123,"I live in an apartment, my neighbour was turned 86 years today we have together a glass of champagne drunk in the corridor on 2m distance.!! [ THUMBS UP SIGN] [ WAVING HAND SIGN] [ ROSE] [ FACE THROWING A KISS] [ VICTORY HAND] [?] [ [ FOUR LEAF CLOVER] [ []] [] [] [] [] [] [] [] [] [] [] []] [ []] [ []] [ []] [ []] [ []] [ []] [ []] [ []] [",20200404
4601,1246399798825156615,"My town is known today as a hotspot of Covid 19 infecting and killing. 

Still, I still notice how many people are dealing with the rules.

How many deaths do they have to fall before they realize how serious the situation is? [ CRYING FACE]",20200404
4602,1246397745583325184," It's hard to defend. We're staying at home. Large apartment, large terrace and lawn. But not everyone can enjoy this. Sequentially packed 'townsmen' also need OXYGEN. How far can you go? The ZEE seems endlessly
#Lockdown, you have to draw the line somewhere",20200404
4603,1246395097534603265,   Don't corona on French be the same as in Dutch.,20200404
4604,1246392116953190404,"Name Your Twin Corona &amp; Covid? Then you don't have a good time, do you, do you? [ ANGUISHED FACE] [ [] FACE FACE] #Corona #COVID19",20200404
4605,1246390456243630080,Laughing at times of #Corona #humor is important! ,20200404
4606,1246389505843740672,"We will be able to take stock of Mr President at the end if all the data are available.

Until then, correlations will make v causality and pseudo expertise v real expertise.

And should caution be given to any conclusion. #COVID19

",20200404
4607,1246386751863693318," Keep distance, I repeat, keep distance [ GRIMACING FACE]#nonhipsterlife ",20200404
4608,1246386729113747457,"Am more and more convinced that this virus was already in our country in December 2019. So, the government's failure to commit the Wilmes government?",20200404
4609,1246384940557762560,"Every time I've been to the store, I feel like the King of Hypochondria. #Corona #COVID19",20200404
4610,1246383810796806144,"WWWW

WE WANT TO GET AWAY WILMES! [ HEAVY CHECK MARK] WILMES = COUP [ HEAVY CHECK MARK]

WILMES IS CURSE [ HEAVY CHECK MARK] FOR TOTALLY REPECTLESS [ HEAVY CHECK MARK] OPPOSITE ELECTION RESULTS OF MAY 2019!

SHAME HOW CORONA IS ABUSED [ HEAVY CHECK MARK] OM NOT WANTED LIBERAL DICTATORSHIP BY PRINTING! [ HEAVY CHECK MARK]

THIS HAS TO BE DONE OUT OF ALL POWER! [ HEAVY CHECK MARK]

WWWW ",20200404
4611,1246383590432260096,"What is recepture for a good relance at labour market level post- #corona: more people (longer) get started. Make difference between working and not working larger, activation, ... and thus strengthen our social security system-supports call! ",20200404
4612,1246383288366903297,The Block (Open Vld) under fire: on Francophone side is already being made post-corona government ... without her-Business AM ,20200404
4613,1246381206758985732,   Blessed for a beautiful Spring Lockdown holiday #blijfinuwkot #BeSafe,20200404
4614,1246379057287217159,Bitten by their own fleas: The Block (Open Vld) under fire: on French-speaking side is one already being made post-corona government ... without her-Business AM ,20200404
4615,1246378853909573633,"You know of the day: when lockdown-partying is after a month of starting out there will be a tree with a villa or apartment in Knokke that now wants to change quickly from an address for service in order to continue to enjoy the 'tzeetje'.

Item:  ",20200404
4616,1246374753201295360,"Do you experience more sleep problems, anxiety complaints, or burnout during this Corona period? Experts are asking more attention in this time for mental wellbeing! 
Also we, Motion-to-Balance, are happy to stand here ... ",20200404
4617,1246374265819029504,  Did not know that the virus made noise,20200404
4618,1246368057091645440,Economic impact Corona much bigger than crisis 2008. Worst since years 1930 #historic #standstill ,20200404
4619,1246367687091138562,"There are the past 24 you have 503 new patients with corona included in our hospitals. That's less than the last three days. The death toll has increased by 140 to 1,283. There are 5,678 coronapatients in the hospital, of whom 1,245 are in intensive care. #Belga",20200404
4620,1246366859726934016,"Love will not be reduced by corona. Just a few love lovers united to marriage (obviously with the necessary adjustments)
#liefdeoverwintalles #samentegencorona  CC Beringen ",20200404
4621,1246364586623807488," What I always do when I do n' t have to were.....relax at home, in garden or terrace. Do not have a coastal animal that takes a little sun by sea to overcrowded beach or resto/terrace if there is no Corona!!",20200404
4622,1246359381568036866,"Yeah, you know, changing your local business is gonna have to make sure you live there, ipv, that they can be used to keep people from each other on the dike.
Very social and a sign of civic meaning say [ SHRUG] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?]
",20200404
4623,1246357809949745157,"Still long before the Corona crisis, many people asked for more blue on the streets, well, now you have it.",20200404
4624,1246357047488253953, under covid-19-construction ... | | #vrtweer ~ 9.57 hr ~ city Ghent-Mario Pauwels #vrtweer ,20200404
4625,1246356246078402560," Would like to have that not braid. It's not about now. I 'M GOING TO HELP NOW BECAUSE COVID HAS BROKEN OUT, AND THERE' S STAFF BEING TOO SHORT, AND I ' M WITH THE RED CROSS.",20200404
4626,1246355800454553600,Singapore must then proceed to lock-down after local new Corona cases have emerged. ,20200404
4627,1246355672347947008,"Postman Isabel (47) has been fighting Covid-19 for a week: ""The pains are indescriably unspeakable, I hope to awaken quickly from this hell""

",20200404
4628,1246354924046372864," Are these your arguments to eliminate the proposition v as bullshit?
#socialisme #minimumloon
#Corona ",20200404
4629,1246353401878917120,"when you have turned 50 and your daughter makes a pinata of a whiskey bottle, great [ TUMBLER GLASS] #pmphotoassignments #corona #covid19 #goldencavewhisky #wernervaneyck #staystrong   #fotografie #tessenderlo #vaneyck #Adorama #CreateNoMatterWhat #ikredlevens #blijfinuwkot #samentegencorona ",20200404
4630,1246350460165988352,"""Can't I get Corona from things to get out of China?"" Nice try.",20200404
4631,1246348047979884544,"         When it comes to security after the  #Corona crisis, they may always call  #graaggedaan",20200404
4632,1246344654834094081, Will we do some crisis after corona ... Stay Away,20200404
4633,1246343719701434369,Enjoy the beautiful weather and the sun this weekend. Enjoy it. In your home and with your roommates. Keep the results of this graph in mind.  Let us not break the statistical trend. #blijfinuwkot #Covid_19 ,20200404
4634,1246341075557584896,"For a while, you've been teeing with a "" Common cold ' Better than a bit worse than that.

But then yesterday suddenly, benauded and in such a panic that everything around you corona is ...
Waiting post phoned, sent to pharmacy ... ",20200404
4635,1246336795551334400,  The virus likes cold. That is not a solution.  Wipe stuff with disinfectant. For plastic packaging (longest survival time). Paper and board shorter (hours).,20200404
4636,1246334568346660866," This rusher had asked, there 's covid being out there and a lot of staff is sitting at home, and with that I' m at the Red Cross, it was n' t a problem.",20200404
4637,1246333961573249024,"#inspiratieprikkels [ SPARKLES]

Yeah, we have to keep the distance.
No, we don't have our complete freedom.
Yeah, we feel about everything, and sometimes we don't know what's going on with you.
No, we can't even close our family and friends. ",20200404
4638,1246324934831493120,Tweeps from #antwerpen. Which bars/restaurants do fun #Corona actions that we can support? #dtv,20200404
4639,1246324686327332864,"-Good morning.-Good morning. Nice weekend and stay in your room. Solo sports may well be [ FLEXED BICEPS] [ EMOJI MODIFIER FITZPATRICK TYPE-3]

#morningrun #running #runninggirl #lopenisleuk #jogging #runnershigh #morning #beautifulmorning #morningmotivation #blijfinuwkot #corona... ",20200404
4640,1246315275223470080,"If they are looking for good daily videos, I'll cook this #lockdow daily with sports and I'm relaxing with them are my #corona bff's [ HEAVY BLACK HEART]",20200404
4641,1246314114357571584,And what do we need to organize a global crowdcontrol ... A virus [ FACE WITH MEDICAL MASK] [ FACE WITH MEDICAL MASK],20200404
4642,1246303642572984320,"WWWW

WE WANT TO GET AWAY WILMES! [ HEAVY CHECK MARK] WILMES = COUP [ HEAVY CHECK MARK]

WILMES IS CURSE [ HEAVY CHECK MARK] FOR TOTALLY REPECTLESS [ HEAVY CHECK MARK] OPPOSITE ELECTION RESULTS OF MAY 2019!

SHAME HOW CORONA IS ABUSED [ HEAVY CHECK MARK] OM NOT WANTED LIBERAL DICTATORSHIP BY PRINTING! [ HEAVY CHECK MARK]

THIS HAS TO BE DONE OUT OF ALL POWER! [ HEAVY CHECK MARK]

WWWW ",20200404
4643,1246282561594294274,"The Corona virus in Belgie has hopefully reached almost its peak [ PERSON WITH FOLDED HANDS] 

#PositiveThinking ",20200404
4644,1246929835315933186,"#7dag It's just a simple flu, but the whole economy is being shut down. We ' re paying 40 more years for that flu. The only good solution was to keep Covid-19 out of it.",20200405
4645,1246927154656526341," #coronavirus Police checks: on access roads, stations, big-game houses, campsites, ... Apparently, such an event is needed to really get Police out on the streets. That pervating after Corona and criminality is doomed!",20200405
4646,1246925247502319617,"35 residents of Villa Rosa and 7 residents of ' t Meiland tests positive at Covid-19

",20200405
4647,1246923622465273865,we try to provide religious assistance in the cemeteries to the families of the fallen persons in these difficult times may Allah (God) have mercy on everyone and protect us all from this virus. ,20200405
4648,1246919531332808704,While everyone's fine in lockdown. Are they anywhere 5g on the spot .. This is no coincidence.,20200405
4649,1246918638612951046, Infected by his carer ... [ THINKING FACE] ... personally I would now surely retain 2 meters away from a tiger!,20200405
4650,1246901376552185857,"      We were too good. Ht all ran as moored. This crisis is pushing us, whether it is or not, to the nose at the vulnerable we are.
Post-corona age will undoubtedly look completely different. A witch and a good lesson at the same time.",20200405
4651,1246901032032108560,Imagine that this lockdown make sure da eotb is the highlight of you day is [ FACE WITH ROLLING EYES] [ CRYING FACE FACE],20200405
4652,1246892157706911745,So heavy Limburg has been hit by corona: 13 pages of obitusmessages via watch 13 pages bingo that he only goes by my door!! And quick .... [?] [?] [ PERSON WITH FOLDED HANDS] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2] [ CANDLE],20200405
4653,1246891912935677952,  Is no longer live by the corona crisis. Was also said in the 1st afl without public,20200405
4654,1246882194599088130,"#weekmenu 
#christelskeuken #vers #lekker #afhaal #bezorgen #takeaway #samentegencorona #corona #gratisleveren #lokaal #lokaaleten #kooplokaal #bedankt  CuisineChristels ",20200405
4655,1246880678228250625,"  I hope that how I feel these days does n' t match the age. We are going into our 6th week quarantine/lockdown, whatever you want to call it. And 4the week with a little chat. We're tired.",20200405
4656,1246880297641181184,"Are you with me?
Please send your home video and download the free track!
#rpsdoorgaan
#qaurantaine
#covid
#reggae 
#onelove 
#maakmeedevideo
#gratisdownload ",20200405
4657,1246879952445767680,"22nd day v lockdown, 21st poem (I ' m still there 1 behind [ WINKING FACE]). 'Field research/Graanman', a poetic crop in honor of vd farmers, with the spirit of William Faulkners 'As I Lay Dying'. Enjoy. Stay safe. Take care [ HEAVY BLACK HEART] [?] [ PERSON WITH FOLDED HANDS] #Coronavirus #poezie #veldonderzoek #goodnight[ CRESCENT MOON] ",20200405
4658,1246878129207066626,"Google #Coronalocationedata for Belgium:

-84% retail but 'only' + 17% residential. Did you expect much more? [ SHRUG] [ ZERO WIDTH JOINER] [ MALE SIGN] [?] ",20200405
4659,1246876161076072448,That's how they rule! Proud of #brandweer  Every day stand those men in the firing line of this crisis and then this ...   #Covid_19 #RVV2020 #RondeVanVlaanderen ,20200405
4660,1246874498521075713,In the distance a fink brings an evening song. Life is good during #lockdown ,20200405
4661,1246874079409451008,"Patrick Francfort of the Gibson Brothers died of corona

",20200405
4662,1246871305372282880,"[ A] [?] Antwerp [ A] [?] today 300 PV's [ HEAVY MULTIPLICATION X] [?] 250 EUR = 75,000 EUR [ FACE WITH ROLLING EYES] disappointed to see the images of all those people in the city park and to the MAS [ PENSIVE FACE] #blijfinuwkot #Antwerpen #Covid_19 #COVID[ KATAKANA-HIRAGANA] [ FACE SOUND MARK] 19 #weekend #vtmnieuws  ",20200405
4663,1246870313163460610," Top lockdown plan! A few of your hits translate to the NL for your concerts of next year. Slowly then becomes ""I believe in traditional baking chickpeas"" [ OK HAND SIGN] [ EMOJI MODIFIER FITZPATRICK TYPE-1-2]",20200405
4664,1246863902836699136,#demol our light point in the Corona [ PARTY POPPER],20200405
4665,1246859214053609474,How mass gatherings of radical believers give spread of corona a hefty push through ,20200405
4666,1246854507549646854,"   Absolutely not in our group. A lot of them. But neatly two per two, with enough distance.",20200405
4667,1246851737333440513,"We also had suppliers of ambulance service MTS Turnhout in the round against Corona.
This was out of respect for all of our colleagues ' health care workers.
Unfortunately the helicopter was not flown over Turnhout due to technical problems. we kept the 1.5 meters distance from each other ",20200405
4668,1246849714701643776,Also enjoy the coming days of the beautiful weather. But do keep the measures in mind: keep enough physical distance and wash your hands thoroughly &amp; regulg! ,20200405
4669,1246847476663029761,This gives me hope for the after-corona sale in our store. This shirt is definitely 20 years old.  It needs a few new shirts.  Welcome to. #kooplokaal ,20200405
4670,1246845229010993154,Beautiful walks in this #corona time to one of the castles that is rich. Photo: Hof Ter Saxony ,20200405
4671,1246843341943291905,"People see their bf/gf, 5 girlfriends and saw about the lockdown??",20200405
4672,1246841600497668100,"So, if I'm going to be at sea in the foreseeable future for a week, then I'm going to be in #Leuven here a #waardebon? ' Cause I'm paying town tax here this week, and I'm not here.
Good proposal. [ THUMBS UP SIGN] And does that hospitality voucher apply in Leuven and in Ostend?
#Demirbon
 
#lockdown",20200405
4673,1246839666277482499,"In these luxurious bunkers empires and celebrities dive under for corona

Lonely and alone with their fortune that no sikkepit is worth more. Losers! ",20200405
4674,1246838072500682754,"So this is what happens when you lock them up together. #lockdown #wemakenerhetbestevan  #fun #familytime  #spring [ SMILING FACE WITH HEART-SHAPED EYES] [ FACE SCREAMING IN FEAR] [ FACE THROWING A KISS] [ FACE WITH ROLLING EYES] [ WINKING FACE] [ SMILING FACE WITH OPEN MOUTH AND CLOSED-CLOSED EYES] Niel, Belgium ",20200405
4675,1246837852358443008,Elderly people who are now pictured with Corona have seen in the news in recent weeks what awaits them. That doesn't help ...,20200405
4676,1246835582371655680,"Hospital visit to your daughter during the corona crisis: that is wave to the window, and there break your heart of [] []]#staysafe #stayathome  Saint Trudo Hospital ",20200405
4677,1246834224252047360, Hopla! [ SMILING FACE WITH OPEN MOUTH AND COLD SWEAT] I ' m still going to keep friends over to this lockdown!,20200405
4678,1246831738543845381, Yes but I was involved in my job as a volunteer in hospital in Flanders = belligerous stakes during Covid-19,20200405
4679,1246829817376497665,"  If you have and Jaguar have then you get value, do you have Corona, then they will let you crepe ..     ",20200405
4680,1246829148980621314,"Of life, sometimes these people are really miserable to look at, they must certainly not die for that, but if they get the virus it means so and so the end I speak only for those people. Too bad. !!! ",20200405
4681,1246828712642953216,"  However, BDW was shaking ferm from no when in on Friday said it was the clinics and SZ that have had to deliver more and more over the last few years. Until shortly before the corona crisis, BDW even saw space to cut back into the SZ.",20200405
4682,1246828527787401217,"What does a human do in lockdown? Write a new musical, duh! [ SMIRKING FACE]
#IfIFall #HoeraVoorMusical ",20200405
4683,1246827940031193091," That's not a factcheck Ben. If the coastal communities do not want tourism to be resurrected after corona, they may be allowed to sit this next to them. Your allergic reactions to n-va proposals are no longer touching, but laughable. [ FACE WITH TEARS OF JOY]",20200405
4684,1246827750893195264,"What the Flemish Government does, does it better ... but storage for a pooled aid ca n' t, sew more beds into care, pick up garbage? No priority ... if you arrive with the Toyota #Corona , then you do not have enough standing ... #blijfthuis #AlleenSamen   ",20200405
4685,1246827276651712519," Well, Harry, that's what he's talking about: discipline, citizen-and sense of responsibility.
Whether you live in Knokke, Bredene, or Oostende, ni is making out. Lockdown, everybody.
Everybody's gonna get back on their own. I'm sorry
Here, each one is welcome again. No, not now. Decaluwe Carl [ THUMBS UP SIGN] [ THUMBS UP SIGN]",20200405
4686,1246825518273617920,"We were complaining again, and we saw on twitter. There are worse things. Think about the people who are lonely. But yes to the Corona, they were lonely, too. Apparently not handsome or good enough for sure.",20200405
4687,1246824072178208768,So bbq'and we during #Corona... To everyone who is at work and remains so that we can do this: THANKS! #NeverAloneAlwaysTogether   ,20200405
4688,1246819046257053696,"At this time of #corona an ambulance to your front door, for a demented, elderly woman who, despite not being too good, wants to get into the block ... and then becomes unwell ... #blijfthuis #blijfinuwkot",20200405
4689,1246817234355355649,The best moment of the day: Bart Peeters and the Corona version of Knikkeklaas [ HEAVY BLACK HEART] [?] [ HEAVY BLACK HEART] [?] [ HEAVY BLACK HEART] [?] #derondetegencorona,20200405
4690,1246815360692690944,#lockdowngintonic in #Corona time. #blijfthuis #blijfinuwkot ,20200405
4691,1246813800264806405,"I think some people expect you to be able to get Corona from smiling to each other. Jesus, what an acid prunes are running around.",20200405
4692,1246809493737963522,First 'Hair coupe Corona': [ WHITE HEAVY CHECK MARK],20200405
4693,1246805449518788608,Guidelines to keep distance are all goe and well #checkcheckcheck #covid19 #socialdistancing ... but da walks weird! #blijvenbewegen [ PEDESTRIAN] [ ZERO WIDTH JOINER] [ MALE SIGN] [?] [ PEDESTRIAN] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?] [ PEDESTRIAN] [ ZERO WIDTH JOINER] [ FEMALE SIGN] [?]#vordenstein  ,20200405
4694,1246804564994666496, Those are going to make a lot of that .....all those killed by Covid-19 who do n' t have to pay any more!!,20200405
4695,1246804331753623552," Today he means masks have more or less no meaning and on public transport few people sit 3 to 4. In the street, is this a training course? gas fine. If we go back to work, that makes a difference as important as a ENOUGH MASK, otherwise not.",20200405
4696,1246796782560051201,"You know, I can live with the fact that, between different sports apps, there are small differences in driving distance. But if I know 2 ways that it was about 30 miles, then you should n' t get away by 20km, Google Fit! What a mess!",20200405
4697,1246795119711457281,"I find this to have something else, that lockdown [ SMILING FACE WITH HEART-SHAPED EYES] #DeRonde2020",20200405
4698,1246794019239350277,"Fathers for corona: ""Are you now watching someone else playing a game online?""
Dads during corona: ""Sssttt! #DeRonde2020 is about to start.""
 ",20200405
4699,1246792854451752965,Two birds fly in one punch: self-indulgence and support the local merchants! [ SOFT ICE CREAM] [ ICE CREAM] #igkortrijk #covid_19  Frederic's ,20200405
4700,1246792117365747719,"It's a strong match against Corona. Strength and courage to all the victims and their loved ones. Thank you to the numerous emergency workers and volunteers!
#DeRondeTegenCorona    #blijfinuwkot #SamenTegenCorona #TogetherAgainstCorona #Corona #Covid19 #COVID19BE #BelgianRoyalPalace ",20200405
4701,1246791832014643201,"I've been in bed all day, now, too. No desire to go out [ CRYING FACE] [ WORRIED FACE] I don't care about it anymore #depressie #corona",20200405
4702,1246786658910994433,"My wife has just been stopped for a ""corona check."" When the cops heard that she was en route to her work (AZ St-Lucas in Ghent) she received a spontaneous applause from the agents in question. Clean of those guests! [ THUMBS UP SIGN] [ CLAPPING HANDS SIGN]",20200405
4703,1246783833770536960,"LEVE THE TOUR OF FLANDERS.

WE OVERCOME THE VIRUS COVID-19 AND THE VIRUS B-1830! ",20200405
4704,1246781213999800321,"Hey #Coronatwexperten my wife asks if she can bring a smelly tray of bottles and jars to the glass container. According to her, this is an essential relocation? [ ROLLING ON THE FLOOR LAUGHING]",20200405
4705,1246775328229470209,Lockdown day 21: switched bottles of wine to a cardboard. Ready for psychiatry #lockdown #singleintijdenvanquarantaine #gelukkigiserwijn #quarantaine,20200405
4706,1246774953552347142,"WWWW

WE WANT TO GET AWAY WILMES! [ HEAVY CHECK MARK] WILMES = COUP [ HEAVY CHECK MARK]

WILMES IS CURSE [ HEAVY CHECK MARK] FOR TOTALLY REPECTLESS [ HEAVY CHECK MARK] OPPOSITE ELECTION RESULTS OF MAY 2019!

SHAME HOW CORONA IS ABUSED [ HEAVY CHECK MARK] OM NOT WANTED LIBERAL DICTATORSHIP BY PRINTING! [ HEAVY CHECK MARK]

THIS HAS TO BE DONE OUT OF ALL POWER! [ HEAVY CHECK MARK]

WWWW ",20200405
4707,1246768565757317121,"What little do you want to understand Chemical War is close to a virus war. #openvld  takes the same measures, and Germany is close to that.",20200405
4708,1246760580653948929,That's beautiful How this killer unites #Vlaanderen . Solidarity in times of crisis Houden like that. Also after #corona,20200405
4709,1246760521405280257,"#preventie 

Distance eyes to the screen (cm)

14 ""(35.6 cm) keep distance 50 to 70 cm 15"" (38.1 cm) distance from 55 to 75 cm 17 ""(43.2 cm) distance holding 60 to 85 cm 19"" (48.3 cm) distance holding 70 to 95 cm 21 "" (53.3 cm) distance holding 75 to 105 cm",20200405
4710,1246759209976414210,"If there were not constant journalists, photographers, and camera crews going through the land for senseless coronareports, we had long beaten corona.",20200405
4711,1246757596712837120,"It's strange that one is constantly interviewing Tommelein while the man has Corona. 

Do that via Skype if you want to advertise anyway.  
#nieuws",20200405
4712,1246757378000850944,"We're not here yet, but we're making progress. #blijfinuwkot #COVID2019
#corona #SARSCoV19
",20200405
4713,1246756618844409856," Mr VanRanst, don't you think there's very little to say no attention is being paid to the emergence of the virus? T.t.z. Eating Habits and Hygiene on the Orient?! Or is this mss not up to date? Understandable!",20200405
4714,1246754850110660608,Why do so many shoot it-perhaps premature-proposal from the outset but not what Lippens does in #Knokke with its #Coronagift certificates? #dtv,20200405
4715,1246752676957822977,  The 'we are journalists so we continue to ask' interview with was a low point in order to tell us something about Corona.,20200405
4716,1246752484690984960," Your route for round against corona is quite different live, all direction ieper but brugge etc. skipping. best sneu for the people who provided actions with #rondetegencorona",20200405
4717,1246746855230386176,"Wollah, in Flanders you have to have 2 stays, tax benefit, domicile where you want, in corona crisis sea air, and as surplus a value-debonon [ FACE WITH ROLLING EYES]
#tweedeverblijf",20200405
4718,1246740269258739712,"I believe you, they have put it in at first spreading it with purpose, it can't be that a virus keeps the whole world in its grip that is a war without bullets, the intention is to weaken all the countries, who want to be easily a part [ WHITE DOWN POINTING BACK HAND INDEX] ",20200405
4719,1246737028504526848,"[ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] 1,260 new [ FACE WITH MEDICAL MASK] [ REGIONAL INDICATOR SYMBOL LETTER B] [ REGIONAL INDICATOR SYMBOL LETTER E] total 19,691 &amp; 1,447 (+ 164) deaths [ PENSIVE FACE] IC: 1.261 (+ 16) #Belgie #Belgium #covidupdate #BREAKING #CoronaUpdate #COVID2019 #Covid_19 #blijfinuwkot #weekend ",20200405
4720,1246735807781748738,"Not corona, but inequality kills most people ",20200405
